Längd;Antal;Datum;Art;Mån;År;Län;Område;Redskap
62;2;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
63;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
63;2;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
64;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
64;2;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
65;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
67;2;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
68;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
70;3;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
71;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
71;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
72;2;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
73;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
74;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
80;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
52;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
55;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
55;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
57;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
58;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
59;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
62;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
62;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
63;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
64;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
65;2;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
65;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
66;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
66;2;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
67;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
69;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
69;2;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
69;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
70;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
70;3;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
70;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
71;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
72;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
73;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
73;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
73;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
74;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
74;3;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
75;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
75;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
78;2;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
78;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
83;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
84;1;2014-09-04;Abborre;9;2014;Norrbotten;Ågrundssundet;Sprängning
130;1;2014-09-04;Gädda;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
144;1;2014-09-04;Gädda;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
35;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
41;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
42;2;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
43;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
46;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
49;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
50;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
54;1;2014-09-04;Gärs;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
42;1;2014-09-04;Löja;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
43;1;2014-09-04;Löja;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
45;1;2014-09-04;Löja;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
46;1;2014-09-04;Löja;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
41;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
47;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
48;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
50;2;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
51;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
52;4;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
53;2;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
55;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
55;2;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
56;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
60;1;2014-09-04;Mört;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
38;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
40;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
41;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
44;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
45;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
46;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
47;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
47;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
47;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
48;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
49;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
50;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
50;2;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
50;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
52;4;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
53;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
55;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
55;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
57;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
57;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
57;1;2014-09-04;Mört;9;2014;Norrbotten;Ågrundssundet;Sprängning
57;1;2014-09-05;Abborre;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
59;1;2014-09-05;Abborre;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
30;1;2014-09-05;Elritsa;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
19;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
21;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
22;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
22;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
23;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
23;3;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
24;2;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
24;2;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
25;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
25;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
25;5;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
26;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
26;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
26;2;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
27;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
27;2;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
27;2;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
28;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
29;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
29;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
30;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
31;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
32;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
33;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
35;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
35;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
37;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
38;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
39;1;2014-09-05;Löja;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
29;1;2014-09-05;Mört;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
26;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
27;2;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
28;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
29;3;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
30;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
31;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
31;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
32;2;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
32;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
33;3;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
34;4;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
35;1;2014-09-11;Elritsa;9;2014;Gävleborg;Sandställsviken;Sprängning
28;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
30;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
31;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
32;3;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
33;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
33;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
34;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
35;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
36;3;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
36;3;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
37;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
37;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
37;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
38;4;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
38;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
39;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
39;4;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
40;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
41;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
42;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
42;2;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
43;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
43;1;2014-09-11;Löja;9;2014;Gävleborg;Näsviken;Sprängning
22;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
22;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
25;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
25;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
26;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
26;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
27;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
27;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
28;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
28;3;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
29;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
29;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
30;3;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
30;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
31;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
31;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
32;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
33;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
33;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
34;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
35;2;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
36;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
36;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
37;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
39;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
41;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
41;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
42;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
43;1;2014-09-11;Löja;9;2014;Gävleborg;Sandställsviken;Sprängning
29;1;2014-09-11;Sarv;9;2014;Gävleborg;Sandställsviken;Sprängning
30;1;2014-09-11;Sarv;9;2014;Gävleborg;Sandställsviken;Sprängning
37;1;2014-09-11;Sarv;9;2014;Gävleborg;Sandställsviken;Sprängning
36;1;2014-09-12;Braxen/Björkna;9;2014;Gävleborg;St Olofs sten;Sprängning
37;2;2014-09-12;Braxen/Björkna;9;2014;Gävleborg;St Olofs sten;Sprängning
38;1;2014-09-12;Braxen/Björkna;9;2014;Gävleborg;St Olofs sten;Sprängning
39;1;2014-09-12;Braxen/Björkna;9;2014;Gävleborg;St Olofs sten;Sprängning
193;1;2014-09-12;Gädda;9;2014;Gävleborg;St Olofs sten;Sprängning
25;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
27;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
27;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
30;2;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
31;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
33;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
34;3;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
35;2;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
36;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
37;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
37;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
38;3;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
39;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
40;4;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
42;1;2014-09-12;Löja;9;2014;Gävleborg;Utvalnäs;Sprängning
51;1;2014-09-12;Mört;9;2014;Gävleborg;St Olofs sten;Sprängning
23;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
25;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
26;2;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
27;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
28;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
29;2;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
30;2;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
31;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
33;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
34;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
36;1;2014-09-12;Ruda;9;2014;Gävleborg;St Olofs sten;Sprängning
23;1;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
26;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
27;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
28;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
30;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
31;4;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
32;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
34;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
35;1;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
36;2;2014-09-12;Ruda;9;2014;Gävleborg;Utvalnäs;Sprängning
21;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
21;2;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
22;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
23;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
24;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
26;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
28;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
29;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
30;2;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
34;1;2014-09-12;Sutare;9;2014;Gävleborg;St Olofs sten;Sprängning
27;1;2014-09-12;Sutare;9;2014;Gävleborg;Utvalnäs;Sprängning
28;1;2014-09-12;Sutare;9;2014;Gävleborg;Utvalnäs;Sprängning
32;1;2014-09-12;Sutare;9;2014;Gävleborg;Utvalnäs;Sprängning
38;2;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
40;2;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
42;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
45;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
46;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
47;4;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
47;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
48;4;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
48;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
48;2;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
49;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
49;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
49;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
50;3;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
50;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
50;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
50;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
51;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
51;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
52;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
52;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
53;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
53;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
55;1;2008-08-26;Mört;8;2008;Blekinge;Eriksberg ute;Sprängning
39;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
40;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
41;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
42;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
43;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
43;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
43;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
43;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
44;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
44;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
44;3;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
44;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
45;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
45;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
45;5;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
45;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
45;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
46;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
46;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
46;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
46;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
46;6;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
46;3;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
47;4;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
47;4;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
47;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
47;9;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
47;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
48;4;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
48;6;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
48;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
48;9;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
48;3;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
49;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
49;4;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
49;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
49;3;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
49;8;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
50;3;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
50;10;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
50;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
50;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
50;5;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
51;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
51;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
51;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
51;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
52;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
52;6;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
52;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
52;3;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
53;2;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
53;5;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
53;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
53;6;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
54;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
54;4;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
54;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
55;1;2008-08-25;Mört;8;2008;Blekinge;Eriksberg;Sprängning
